latitude,longitude,geoid_height
4.3903,96.819,-33.474
4.3903,96.8331,-33.357
4.3903,96.8472,-33.241
4.3903,96.8614,-33.132
4.3903,96.8755,-33.029
4.3903,96.8896,-32.929
4.3903,96.9037,-32.831
4.3903,96.9178,-32.735
4.3903,96.932,-32.637
4.3903,96.9461,-32.538
4.3903,96.9602,-32.437
4.3903,96.9743,-32.334
4.3903,96.9884,-32.227
4.4053,96,-38.694
4.4053,96.0141,-38.655
4.4053,96.0282,-38.612
4.4053,96.0424,-38.57
4.4053,96.0565,-38.526
4.4053,96.0706,-38.483
4.4053,96.0847,-38.441
4.4053,96.0988,-38.402
4.4053,96.113,-38.363
4.4053,96.1271,-38.322
4.4053,96.1412,-38.279
4.4053,96.1553,-38.235
4.4053,96.1694,-38.185
4.4053,96.1836,-38.133
4.4053,96.1977,-38.075
4.4053,96.2118,-38.011
4.4053,96.2259,-37.942
4.4053,96.2401,-37.87
4.4053,96.2542,-37.791
4.4053,96.2683,-37.707
4.4053,96.2824,-37.618
4.4053,96.2965,-37.525
4.4053,96.3107,-37.425
4.4053,96.3248,-37.32
4.4053,96.3389,-37.21
4.4053,96.353,-37.096
4.4053,96.3671,-36.98
4.4053,96.3813,-36.861
4.4053,96.3954,-36.741
4.4053,96.4095,-36.621
4.4053,96.4236,-36.502
4.4053,96.4377,-36.383
4.4053,96.4519,-36.268
4.4053,96.466,-36.156
4.4053,96.4801,-36.052
4.4053,96.4942,-35.953
4.4053,96.5083,-35.859
4.4053,96.5225,-35.773
4.4053,96.5366,-35.69
4.4053,96.5507,-35.609
4.4053,96.5648,-35.527
4.4053,96.5789,-35.446
4.4053,96.5931,-35.362
4.4053,96.6072,-35.274
4.4053,96.6213,-35.181
4.4053,96.6354,-35.082
4.4053,96.6496,-34.975
4.4053,96.6637,-34.863
4.4053,96.6778,-34.747
4.4053,96.6919,-34.625
4.4053,96.706,-34.501
4.4053,96.7202,-34.376
4.4053,96.7343,-34.251
4.4053,96.7484,-34.124
4.4053,96.7625,-33.996
4.4053,96.7766,-33.87
4.4053,96.7908,-33.741
4.4053,96.8049,-33.615
4.4053,96.819,-33.491
4.4053,96.8331,-33.369
4.4053,96.8472,-33.251
4.4053,96.8614,-33.138
4.4053,96.8755,-33.03
4.4053,96.8896,-32.927
4.4053,96.9037,-32.825
4.4053,96.9178,-32.725
4.4053,96.932,-32.624
4.4053,96.9461,-32.522
4.4053,96.9602,-32.417
4.4053,96.9743,-32.31
4.4053,96.9884,-32.201
4.4204,96,-38.825
4.4204,96.0141,-38.785
4.4204,96.0282,-38.744
4.4204,96.0424,-38.702
4.4204,96.0565,-38.658
4.4204,96.0706,-38.616
4.4204,96.0847,-38.575
4.4204,96.0988,-38.538
4.4204,96.113,-38.501
4.4204,96.1271,-38.463
4.4204,96.1412,-38.422
4.4204,96.1553,-38.379
4.4204,96.1694,-38.33
4.4204,96.1836,-38.276
4.4204,96.1977,-38.216
4.4204,96.2118,-38.15
4.4204,96.2259,-38.078
4.4204,96.2401,-38
4.4204,96.2542,-37.915
4.4204,96.2683,-37.825
4.4204,96.2824,-37.729
4.4204,96.2965,-37.627
4.4204,96.3107,-37.522
4.4204,96.3248,-37.409
4.4204,96.3389,-37.292
4.4204,96.353,-37.172
4.4204,96.3671,-37.05
4.4204,96.3813,-36.926
4.4204,96.3954,-36.802
4.4204,96.4095,-36.678
4.4204,96.4236,-36.558
4.4204,96.4377,-36.441
4.4204,96.4519,-36.329
4.4204,96.466,-36.222
4.4204,96.4801,-36.122
4.4204,96.4942,-36.029
4.4204,96.5083,-35.94
4.4204,96.5225,-35.858
4.4204,96.5366,-35.777
4.4204,96.5507,-35.698
4.4204,96.5648,-35.618
4.4204,96.5789,-35.534
4.4204,96.5931,-35.447
4.4204,96.6072,-35.355
4.4204,96.6213,-35.256
4.4204,96.6354,-35.151
4.4204,96.6496,-35.041
4.4204,96.6637,-34.924
4.4204,96.6778,-34.802
4.4204,96.6919,-34.675
4.4204,96.706,-34.546
4.4204,96.7202,-34.415
4.4204,96.7343,-34.285
4.4204,96.7484,-34.153
4.4204,96.7625,-34.021
4.4204,96.7766,-33.89
4.4204,96.7908,-33.759
4.4204,96.8049,-33.628
4.4204,96.819,-33.501
4.4204,96.8331,-33.378
4.4204,96.8472,-33.256
4.4204,96.8614,-33.139
4.4204,96.8755,-33.027
4.4204,96.8896,-32.919
4.4204,96.9037,-32.814
4.4204,96.9178,-32.71
4.4204,96.932,-32.606
4.4204,96.9461,-32.5
4.4204,96.9602,-32.394
4.4204,96.9743,-32.283
4.4204,96.9884,-32.169
4.4354,96,-38.958
4.4354,96.0141,-38.917
4.4354,96.0282,-38.876
4.4354,96.0424,-38.833
4.4354,96.0565,-38.791
4.4354,96.0706,-38.75
4.4354,96.0847,-38.712
4.4354,96.0988,-38.676
4.4354,96.113,-38.642
4.4354,96.1271,-38.605
4.4354,96.1412,-38.568
4.4354,96.1553,-38.524
4.4354,96.1694,-38.475
4.4354,96.1836,-38.418
4.4354,96.1977,-38.355
4.4354,96.2118,-38.286
4.4354,96.2259,-38.209
4.4354,96.2401,-38.125
4.4354,96.2542,-38.034
4.4354,96.2683,-37.936
4.4354,96.2824,-37.832
4.4354,96.2965,-37.724
4.4354,96.3107,-37.611
4.4354,96.3248,-37.491
4.4354,96.3389,-37.368
4.4354,96.353,-37.241
4.4354,96.3671,-37.113
4.4354,96.3813,-36.986
4.4354,96.3954,-36.857
4.4354,96.4095,-36.733
4.4354,96.4236,-36.612
4.4354,96.4377,-36.498
4.4354,96.4519,-36.388
4.4354,96.466,-36.287
4.4354,96.4801,-36.193
4.4354,96.4942,-36.103
4.4354,96.5083,-36.019
4.4354,96.5225,-35.94
4.4354,96.5366,-35.863
4.4354,96.5507,-35.784
4.4354,96.5648,-35.701
4.4354,96.5789,-35.615
4.4354,96.5931,-35.524
4.4354,96.6072,-35.428
4.4354,96.6213,-35.325
4.4354,96.6354,-35.215
4.4354,96.6496,-35.098
4.4354,96.6637,-34.976
4.4354,96.6778,-34.848
4.4354,96.6919,-34.716
4.4354,96.706,-34.582
4.4354,96.7202,-34.447
4.4354,96.7343,-34.311
4.4354,96.7484,-34.175
4.4354,96.7625,-34.039
4.4354,96.7766,-33.904
4.4354,96.7908,-33.771
4.4354,96.8049,-33.638
4.4354,96.819,-33.507
4.4354,96.8331,-33.379
4.4354,96.8472,-33.255
4.4354,96.8614,-33.135
4.4354,96.8755,-33.02
4.4354,96.8896,-32.907
4.4354,96.9037,-32.798
4.4354,96.9178,-32.69
4.4354,96.932,-32.583
4.4354,96.9461,-32.474
4.4354,96.9602,-32.362
4.4354,96.9743,-32.248
4.4354,96.9884,-32.131
4.4504,96,-39.091
4.4504,96.0141,-39.048
4.4504,96.0282,-39.008
4.4504,96.0424,-38.964
4.4504,96.0565,-38.923
4.4504,96.0706,-38.883
4.4504,96.0847,-38.846
4.4504,96.0988,-38.814
4.4504,96.113,-38.782
4.4504,96.1271,-38.748
4.4504,96.1412,-38.711
4.4504,96.1553,-38.668
4.4504,96.1694,-38.617
4.4504,96.1836,-38.557
4.4504,96.1977,-38.49
4.4504,96.2118,-38.418
4.4504,96.2259,-38.336
4.4504,96.2401,-38.245
4.4504,96.2542,-38.148
4.4504,96.2683,-38.042
4.4504,96.2824,-37.931
4.4504,96.2965,-37.816
4.4504,96.3107,-37.692
4.4504,96.3248,-37.566
4.4504,96.3389,-37.437
4.4504,96.353,-37.304
4.4504,96.3671,-37.171
4.4504,96.3813,-37.04
4.4504,96.3954,-36.911
4.4504,96.4095,-36.785
4.4504,96.4236,-36.665
4.4504,96.4377,-36.554
4.4504,96.4519,-36.45
4.4504,96.466,-36.351
4.4504,96.4801,-36.263
4.4504,96.4942,-36.179
4.4504,96.5083,-36.097
4.4504,96.5225,-36.019
4.4504,96.5366,-35.942
4.4504,96.5507,-35.862
4.4504,96.5648,-35.778
4.4504,96.5789,-35.688
4.4504,96.5931,-35.593
4.4504,96.6072,-35.493
4.4504,96.6213,-35.384
4.4504,96.6354,-35.269
4.4504,96.6496,-35.147
4.4504,96.6637,-35.02
4.4504,96.6778,-34.887
4.4504,96.6919,-34.751
4.4504,96.706,-34.613
4.4504,96.7202,-34.472
4.4504,96.7343,-34.333
4.4504,96.7484,-34.192
4.4504,96.7625,-34.052
4.4504,96.7766,-33.916
4.4504,96.7908,-33.778
4.4504,96.8049,-33.642
4.4504,96.819,-33.509
4.4504,96.8331,-33.378
4.4504,96.8472,-33.25
4.4504,96.8614,-33.126
4.4504,96.8755,-33.006
4.4504,96.8896,-32.889
4.4504,96.9037,-32.776
4.4504,96.9178,-32.664
4.4504,96.932,-32.551
4.4504,96.9461,-32.439
4.4504,96.9602,-32.325
4.4504,96.9743,-32.208
4.4504,96.9884,-32.087
4.4654,96,-39.222
4.4654,96.0141,-39.18
4.4654,96.0282,-39.139
4.4654,96.0424,-39.098
4.4654,96.0565,-39.058
4.4654,96.0706,-39.021
4.4654,96.0847,-38.985
4.4654,96.0988,-38.954
4.4654,96.113,-38.923
4.4654,96.1271,-38.89
4.4654,96.1412,-38.853
4.4654,96.1553,-38.809
4.4654,96.1694,-38.755
4.4654,96.1836,-38.693
4.4654,96.1977,-38.624
4.4654,96.2118,-38.546
4.4654,96.2259,-38.456
4.4654,96.2401,-38.361
4.4654,96.2542,-38.254
4.4654,96.2683,-38.14
4.4654,96.2824,-38.022
4.4654,96.2965,-37.898
4.4654,96.3107,-37.768
4.4654,96.3248,-37.635
4.4654,96.3389,-37.5
4.4654,96.353,-37.362
4.4654,96.3671,-37.227
4.4654,96.3813,-37.093
4.4654,96.3954,-36.964
4.4654,96.4095,-36.839
4.4654,96.4236,-36.722
4.4654,96.4377,-36.614
4.4654,96.4519,-36.512
4.4654,96.466,-36.419
4.4654,96.4801,-36.334
4.4654,96.4942,-36.253
4.4654,96.5083,-36.175
4.4654,96.5225,-36.096
4.4654,96.5366,-36.017
4.4654,96.5507,-35.934
4.4654,96.5648,-35.846
4.4654,96.5789,-35.752
4.4654,96.5931,-35.654
4.4654,96.6072,-35.547
4.4654,96.6213,-35.434
4.4654,96.6354,-35.314
4.4654,96.6496,-35.187
4.4654,96.6637,-35.055
4.4654,96.6778,-34.92
4.4654,96.6919,-34.78
4.4654,96.706,-34.637
4.4654,96.7202,-34.493
4.4654,96.7343,-34.351
4.4654,96.7484,-34.207
4.4654,96.7625,-34.063
4.4654,96.7766,-33.92
4.4654,96.7908,-33.78
4.4654,96.8049,-33.641
4.4654,96.819,-33.505
4.4654,96.8331,-33.37
4.4654,96.8472,-33.239
4.4654,96.8614,-33.111
4.4654,96.8755,-32.986
4.4654,96.8896,-32.865
4.4654,96.9037,-32.746
4.4654,96.9178,-32.63
4.4654,96.932,-32.514
4.4654,96.9461,-32.399
4.4654,96.9602,-32.281
4.4654,96.9743,-32.16
4.4654,96.9884,-32.038
4.4804,96,-39.353
4.4804,96.0141,-39.312
4.4804,96.0282,-39.271
4.4804,96.0424,-39.233
4.4804,96.0565,-39.195
4.4804,96.0706,-39.161
4.4804,96.0847,-39.127
4.4804,96.0988,-39.096
4.4804,96.113,-39.065
4.4804,96.1271,-39.032
4.4804,96.1412,-38.993
4.4804,96.1553,-38.947
4.4804,96.1694,-38.892
4.4804,96.1836,-38.827
4.4804,96.1977,-38.754
4.4804,96.2118,-38.67
4.4804,96.2259,-38.574
4.4804,96.2401,-38.47
4.4804,96.2542,-38.355
4.4804,96.2683,-38.234
4.4804,96.2824,-38.108
4.4804,96.2965,-37.975
4.4804,96.3107,-37.837
4.4804,96.3248,-37.699
4.4804,96.3389,-37.558
4.4804,96.353,-37.418
4.4804,96.3671,-37.279
4.4804,96.3813,-37.144
4.4804,96.3954,-37.016
4.4804,96.4095,-36.894
4.4804,96.4236,-36.778
4.4804,96.4377,-36.672
4.4804,96.4519,-36.577
4.4804,96.466,-36.488
4.4804,96.4801,-36.405
4.4804,96.4942,-36.326
4.4804,96.5083,-36.249
4.4804,96.5225,-36.168
4.4804,96.5366,-36.085
4.4804,96.5507,-36
4.4804,96.5648,-35.909
4.4804,96.5789,-35.811
4.4804,96.5931,-35.707
4.4804,96.6072,-35.595
4.4804,96.6213,-35.477
4.4804,96.6354,-35.352
4.4804,96.6496,-35.22
4.4804,96.6637,-35.085
4.4804,96.6778,-34.945
4.4804,96.6919,-34.802
4.4804,96.706,-34.655
4.4804,96.7202,-34.509
4.4804,96.7343,-34.361
4.4804,96.7484,-34.214
4.4804,96.7625,-34.067
4.4804,96.7766,-33.921
4.4804,96.7908,-33.777
4.4804,96.8049,-33.634
4.4804,96.819,-33.495
4.4804,96.8331,-33.358
4.4804,96.8472,-33.223
4.4804,96.8614,-33.091
4.4804,96.8755,-32.962
4.4804,96.8896,-32.836
4.4804,96.9037,-32.712
4.4804,96.9178,-32.591
4.4804,96.932,-32.47
4.4804,96.9461,-32.349
4.4804,96.9602,-32.228
4.4804,96.9743,-32.106
4.4804,96.9884,-31.981
4.4954,96,-39.486
4.4954,96.0141,-39.444
4.4954,96.0282,-39.405
4.4954,96.0424,-39.367
4.4954,96.0565,-39.333
4.4954,96.0706,-39.299
4.4954,96.0847,-39.266
4.4954,96.0988,-39.236
4.4954,96.113,-39.206
4.4954,96.1271,-39.171
4.4954,96.1412,-39.13
4.4954,96.1553,-39.082
4.4954,96.1694,-39.025
4.4954,96.1836,-38.957
4.4954,96.1977,-38.879
4.4954,96.2118,-38.789
4.4954,96.2259,-38.686
4.4954,96.2401,-38.573
4.4954,96.2542,-38.452
4.4954,96.2683,-38.322
4.4954,96.2824,-38.188
4.4954,96.2965,-38.046
4.4954,96.3107,-37.904
4.4954,96.3248,-37.758
4.4954,96.3389,-37.614
4.4954,96.353,-37.471
4.4954,96.3671,-37.33
4.4954,96.3813,-37.195
4.4954,96.3954,-37.067
4.4954,96.4095,-36.948
4.4954,96.4236,-36.836
4.4954,96.4377,-36.736
4.4954,96.4519,-36.644
4.4954,96.466,-36.557
4.4954,96.4801,-36.477
4.4954,96.4942,-36.399
4.4954,96.5083,-36.321
4.4954,96.5225,-36.237
4.4954,96.5366,-36.151
4.4954,96.5507,-36.06
4.4954,96.5648,-35.963
4.4954,96.5789,-35.862
4.4954,96.5931,-35.753
4.4954,96.6072,-35.635
4.4954,96.6213,-35.51
4.4954,96.6354,-35.381
4.4954,96.6496,-35.246
4.4954,96.6637,-35.107
4.4954,96.6778,-34.963
4.4954,96.6919,-34.818
4.4954,96.706,-34.669
4.4954,96.7202,-34.518
4.4954,96.7343,-34.369
4.4954,96.7484,-34.219
4.4954,96.7625,-34.069
4.4954,96.7766,-33.919
4.4954,96.7908,-33.77
4.4954,96.8049,-33.623
4.4954,96.819,-33.48
4.4954,96.8331,-33.34
4.4954,96.8472,-33.201
4.4954,96.8614,-33.065
4.4954,96.8755,-32.931
4.4954,96.8896,-32.8
4.4954,96.9037,-32.671
4.4954,96.9178,-32.545
4.4954,96.932,-32.419
4.4954,96.9461,-32.294
4.4954,96.9602,-32.17
4.4954,96.9743,-32.045
4.4954,96.9884,-31.919
4.5104,96,-39.619
4.5104,96.0141,-39.578
4.5104,96.0282,-39.541
4.5104,96.0424,-39.505
4.5104,96.0565,-39.472
4.5104,96.0706,-39.44
4.5104,96.0847,-39.408
4.5104,96.0988,-39.377
4.5104,96.113,-39.345
4.5104,96.1271,-39.308
4.5104,96.1412,-39.264
4.5104,96.1553,-39.211
4.5104,96.1694,-39.152
4.5104,96.1836,-39.08
4.5104,96.1977,-38.997
4.5104,96.2118,-38.901
4.5104,96.2259,-38.792
4.5104,96.2401,-38.672
4.5104,96.2542,-38.544
4.5104,96.2683,-38.407
4.5104,96.2824,-38.264
4.5104,96.2965,-38.117
4.5104,96.3107,-37.968
4.5104,96.3248,-37.817
4.5104,96.3389,-37.67
4.5104,96.353,-37.525
4.5104,96.3671,-37.383
4.5104,96.3813,-37.249
4.5104,96.3954,-37.124
4.5104,96.4095,-37.007
4.5104,96.4236,-36.899
4.5104,96.4377,-36.801
4.5104,96.4519,-36.712
4.5104,96.466,-36.628
4.5104,96.4801,-36.547
4.5104,96.4942,-36.468
4.5104,96.5083,-36.386
4.5104,96.5225,-36.299
4.5104,96.5366,-36.209
4.5104,96.5507,-36.112
4.5104,96.5648,-36.012
4.5104,96.5789,-35.903
4.5104,96.5931,-35.79
4.5104,96.6072,-35.667
4.5104,96.6213,-35.538
4.5104,96.6354,-35.404
4.5104,96.6496,-35.266
4.5104,96.6637,-35.123
4.5104,96.6778,-34.979
4.5104,96.6919,-34.829
4.5104,96.706,-34.678
4.5104,96.7202,-34.526
4.5104,96.7343,-34.373
4.5104,96.7484,-34.219
4.5104,96.7625,-34.065
4.5104,96.7766,-33.911
4.5104,96.7908,-33.757
4.5104,96.8049,-33.608
4.5104,96.819,-33.46
4.5104,96.8331,-33.315
4.5104,96.8472,-33.173
4.5104,96.8614,-33.033
4.5104,96.8755,-32.895
4.5104,96.8896,-32.759
4.5104,96.9037,-32.624
4.5104,96.9178,-32.492
4.5104,96.932,-32.363
4.5104,96.9461,-32.234
4.5104,96.9602,-32.107
4.5104,96.9743,-31.98
4.5104,96.9884,-31.851
4.5254,96,-39.751
4.5254,96.0141,-39.711
4.5254,96.0282,-39.674
4.5254,96.0424,-39.642
4.5254,96.0565,-39.611
4.5254,96.0706,-39.58
4.5254,96.0847,-39.548
4.5254,96.0988,-39.517
4.5254,96.113,-39.482
4.5254,96.1271,-39.444
4.5254,96.1412,-39.396
4.5254,96.1553,-39.341
4.5254,96.1694,-39.277
4.5254,96.1836,-39.201
4.5254,96.1977,-39.112
4.5254,96.2118,-39.012
4.5254,96.2259,-38.895
4.5254,96.2401,-38.77
4.5254,96.2542,-38.633
4.5254,96.2683,-38.489
4.5254,96.2824,-38.338
4.5254,96.2965,-38.184
4.5254,96.3107,-38.03
4.5254,96.3248,-37.876
4.5254,96.3389,-37.726
4.5254,96.353,-37.579
4.5254,96.3671,-37.439
4.5254,96.3813,-37.306
4.5254,96.3954,-37.181
4.5254,96.4095,-37.069
4.5254,96.4236,-36.963
4.5254,96.4377,-36.868
4.5254,96.4519,-36.78
4.5254,96.466,-36.698
4.5254,96.4801,-36.616
4.5254,96.4942,-36.534
4.5254,96.5083,-36.449
4.5254,96.5225,-36.358
4.5254,96.5366,-36.261
4.5254,96.5507,-36.16
4.5254,96.5648,-36.053
4.5254,96.5789,-35.942
4.5254,96.5931,-35.821
4.5254,96.6072,-35.694
4.5254,96.6213,-35.56
4.5254,96.6354,-35.422
4.5254,96.6496,-35.28
4.5254,96.6637,-35.135
4.5254,96.6778,-34.987
4.5254,96.6919,-34.835
4.5254,96.706,-34.683
4.5254,96.7202,-34.528
4.5254,96.7343,-34.373
4.5254,96.7484,-34.214
4.5254,96.7625,-34.056
4.5254,96.7766,-33.898
4.5254,96.7908,-33.741
4.5254,96.8049,-33.586
4.5254,96.819,-33.435
4.5254,96.8331,-33.288
4.5254,96.8472,-33.142
4.5254,96.8614,-32.996
4.5254,96.8755,-32.853
4.5254,96.8896,-32.713
4.5254,96.9037,-32.573
4.5254,96.9178,-32.436
4.5254,96.932,-32.301
4.5254,96.9461,-32.168
4.5254,96.9602,-32.037
4.5254,96.9743,-31.908
4.5254,96.9884,-31.78
4.5405,96,-39.88
4.5405,96.0141,-39.842
4.5405,96.0282,-39.809
4.5405,96.0424,-39.777
4.5405,96.0565,-39.748
4.5405,96.0706,-39.718
4.5405,96.0847,-39.685
4.5405,96.0988,-39.653
4.5405,96.113,-39.616
4.5405,96.1271,-39.573
4.5405,96.1412,-39.523
4.5405,96.1553,-39.464
4.5405,96.1694,-39.397
4.5405,96.1836,-39.316
4.5405,96.1977,-39.222
4.5405,96.2118,-39.115
4.5405,96.2259,-38.993
4.5405,96.2401,-38.86
4.5405,96.2542,-38.719
4.5405,96.2683,-38.567
4.5405,96.2824,-38.411
4.5405,96.2965,-38.251
4.5405,96.3107,-38.093
4.5405,96.3248,-37.937
4.5405,96.3389,-37.785
4.5405,96.353,-37.638
4.5405,96.3671,-37.497
4.5405,96.3813,-37.364
4.5405,96.3954,-37.244
4.5405,96.4095,-37.132
4.5405,96.4236,-37.03
4.5405,96.4377,-36.936
4.5405,96.4519,-36.852
4.5405,96.466,-36.767
4.5405,96.4801,-36.683
4.5405,96.4942,-36.598
4.5405,96.5083,-36.508
4.5405,96.5225,-36.412
4.5405,96.5366,-36.309
4.5405,96.5507,-36.201
4.5405,96.5648,-36.089
4.5405,96.5789,-35.97
4.5405,96.5931,-35.846
4.5405,96.6072,-35.713
4.5405,96.6213,-35.576
4.5405,96.6354,-35.435
4.5405,96.6496,-35.289
4.5405,96.6637,-35.141
4.5405,96.6778,-34.989
4.5405,96.6919,-34.838
4.5405,96.706,-34.683
4.5405,96.7202,-34.525
4.5405,96.7343,-34.365
4.5405,96.7484,-34.203
4.5405,96.7625,-34.041
4.5405,96.7766,-33.879
4.5405,96.7908,-33.719
4.5405,96.8049,-33.56
4.5405,96.819,-33.405
4.5405,96.8331,-33.254
4.5405,96.8472,-33.103
4.5405,96.8614,-32.954
4.5405,96.8755,-32.805
4.5405,96.8896,-32.659
4.5405,96.9037,-32.515
4.5405,96.9178,-32.374
4.5405,96.932,-32.234
4.5405,96.9461,-32.098
4.5405,96.9602,-31.964
4.5405,96.9743,-31.833
4.5405,96.9884,-31.706
4.5555,96,-40.005
4.5555,96.0141,-39.969
4.5555,96.0282,-39.938
4.5555,96.0424,-39.91
4.5555,96.0565,-39.882
4.5555,96.0706,-39.852
4.5555,96.0847,-39.819
4.5555,96.0988,-39.785
4.5555,96.113,-39.746
4.5555,96.1271,-39.7
4.5555,96.1412,-39.645
4.5555,96.1553,-39.583
4.5555,96.1694,-39.51
4.5555,96.1836,-39.424
4.5555,96.1977,-39.326
4.5555,96.2118,-39.211
4.5555,96.2259,-39.085
4.5555,96.2401,-38.946
4.5555,96.2542,-38.799
4.5555,96.2683,-38.642
4.5555,96.2824,-38.482
4.5555,96.2965,-38.32
4.5555,96.3107,-38.159
4.5555,96.3248,-38.001
4.5555,96.3389,-37.85
4.5555,96.353,-37.703
4.5555,96.3671,-37.563
4.5555,96.3813,-37.433
4.5555,96.3954,-37.313
4.5555,96.4095,-37.203
4.5555,96.4236,-37.103
4.5555,96.4377,-37.009
4.5555,96.4519,-36.922
4.5555,96.466,-36.834
4.5555,96.4801,-36.748
4.5555,96.4942,-36.658
4.5555,96.5083,-36.562
4.5555,96.5225,-36.459
4.5555,96.5366,-36.352
4.5555,96.5507,-36.237
4.5555,96.5648,-36.119
4.5555,96.5789,-35.994
4.5555,96.5931,-35.864
4.5555,96.6072,-35.728
4.5555,96.6213,-35.586
4.5555,96.6354,-35.44
4.5555,96.6496,-35.292
4.5555,96.6637,-35.141
4.5555,96.6778,-34.989
4.5555,96.6919,-34.834
4.5555,96.706,-34.677
4.5555,96.7202,-34.516
4.5555,96.7343,-34.352
4.5555,96.7484,-34.186
4.5555,96.7625,-34.021
4.5555,96.7766,-33.856
4.5555,96.7908,-33.691
4.5555,96.8049,-33.527
4.5555,96.819,-33.369
4.5555,96.8331,-33.212
4.5555,96.8472,-33.057
4.5555,96.8614,-32.904
4.5555,96.8755,-32.751
4.5555,96.8896,-32.6
4.5555,96.9037,-32.453
4.5555,96.9178,-32.308
4.5555,96.932,-32.164
4.5555,96.9461,-32.024
4.5555,96.9602,-31.888
4.5555,96.9743,-31.756
4.5555,96.9884,-31.627
4.5705,96,-40.126
4.5705,96.0141,-40.092
4.5705,96.0282,-40.063
4.5705,96.0424,-40.036
4.5705,96.0565,-40.01
4.5705,96.0706,-39.98
4.5705,96.0847,-39.948
4.5705,96.0988,-39.911
4.5705,96.113,-39.87
4.5705,96.1271,-39.82
4.5705,96.1412,-39.763
4.5705,96.1553,-39.696
4.5705,96.1694,-39.619
4.5705,96.1836,-39.529
4.5705,96.1977,-39.424
4.5705,96.2118,-39.306
4.5705,96.2259,-39.174
4.5705,96.2401,-39.031
4.5705,96.2542,-38.879
4.5705,96.2683,-38.718
4.5705,96.2824,-38.555
4.5705,96.2965,-38.389
4.5705,96.3107,-38.226
4.5705,96.3248,-38.068
4.5705,96.3389,-37.916
4.5705,96.353,-37.771
4.5705,96.3671,-37.632
4.5705,96.3813,-37.503
4.5705,96.3954,-37.385
4.5705,96.4095,-37.276
4.5705,96.4236,-37.174
4.5705,96.4377,-37.08
4.5705,96.4519,-36.99
4.5705,96.466,-36.901
4.5705,96.4801,-36.808
4.5705,96.4942,-36.712
4.5705,96.5083,-36.612
4.5705,96.5225,-36.503
4.5705,96.5366,-36.388
4.5705,96.5507,-36.268
4.5705,96.5648,-36.143
4.5705,96.5789,-36.013
4.5705,96.5931,-35.878
4.5705,96.6072,-35.737
4.5705,96.6213,-35.592
4.5705,96.6354,-35.443
4.5705,96.6496,-35.29
4.5705,96.6637,-35.137
4.5705,96.6778,-34.981
4.5705,96.6919,-34.823
4.5705,96.706,-34.663
4.5705,96.7202,-34.5
4.5705,96.7343,-34.333
4.5705,96.7484,-34.165
4.5705,96.7625,-33.996
4.5705,96.7766,-33.825
4.5705,96.7908,-33.656
4.5705,96.8049,-33.489
4.5705,96.819,-33.326
4.5705,96.8331,-33.166
4.5705,96.8472,-33.006
4.5705,96.8614,-32.849
4.5705,96.8755,-32.692
4.5705,96.8896,-32.538
4.5705,96.9037,-32.385
4.5705,96.9178,-32.237
4.5705,96.932,-32.092
4.5705,96.9461,-31.95
4.5705,96.9602,-31.811
4.5705,96.9743,-31.677
4.5705,96.9884,-31.547
4.5855,96,-40.242
4.5855,96.0141,-40.211
4.5855,96.0282,-40.185
4.5855,96.0424,-40.159
4.5855,96.0565,-40.133
4.5855,96.0706,-40.104
4.5855,96.0847,-40.07
4.5855,96.0988,-40.033
4.5855,96.113,-39.989
4.5855,96.1271,-39.937
4.5855,96.1412,-39.875
4.5855,96.1553,-39.805
4.5855,96.1694,-39.723
4.5855,96.1836,-39.627
4.5855,96.1977,-39.518
4.5855,96.2118,-39.394
4.5855,96.2259,-39.258
4.5855,96.2401,-39.11
4.5855,96.2542,-38.954
4.5855,96.2683,-38.791
4.5855,96.2824,-38.625
4.5855,96.2965,-38.458
4.5855,96.3107,-38.296
4.5855,96.3248,-38.138
4.5855,96.3389,-37.985
4.5855,96.353,-37.843
4.5855,96.3671,-37.705
4.5855,96.3813,-37.577
4.5855,96.3954,-37.459
4.5855,96.4095,-37.35
4.5855,96.4236,-37.247
4.5855,96.4377,-37.15
4.5855,96.4519,-37.057
4.5855,96.466,-36.965
4.5855,96.4801,-36.867
4.5855,96.4942,-36.766
4.5855,96.5083,-36.658
4.5855,96.5225,-36.544
4.5855,96.5366,-36.421
4.5855,96.5507,-36.294
4.5855,96.5648,-36.162
4.5855,96.5789,-36.026
4.5855,96.5931,-35.885
4.5855,96.6072,-35.74
4.5855,96.6213,-35.591
4.5855,96.6354,-35.438
4.5855,96.6496,-35.283
4.5855,96.6637,-35.125
4.5855,96.6778,-34.967
4.5855,96.6919,-34.806
4.5855,96.706,-34.643
4.5855,96.7202,-34.478
4.5855,96.7343,-34.308
4.5855,96.7484,-34.136
4.5855,96.7625,-33.964
4.5855,96.7766,-33.789
4.5855,96.7908,-33.617
4.5855,96.8049,-33.446
4.5855,96.819,-33.278
4.5855,96.8331,-33.112
4.5855,96.8472,-32.949
4.5855,96.8614,-32.787
4.5855,96.8755,-32.628
4.5855,96.8896,-32.471
4.5855,96.9037,-32.316
4.5855,96.9178,-32.165
4.5855,96.932,-32.017
4.5855,96.9461,-31.873
4.5855,96.9602,-31.732
4.5855,96.9743,-31.598
4.5855,96.9884,-31.468
4.6005,96,-40.352
4.6005,96.0141,-40.324
4.6005,96.0282,-40.299
4.6005,96.0424,-40.276
