Latitude,Longitude,GeoidHeight
6,102,0,-11.06,11.06
7,102,0,-14.59,14.59
8,102,0,-17.56,17.56
9,102,0,-20.09,20.09
10,102,0,-22.53,22.53
11,102,0,-24.63,24.63
12,102,0,-26.24,26.24
13,102,0,-28,28
14,102,0,-29.4,29.4
15,102,0,-31.6,31.6
16,102,0,-33.07,33.07
17,102,0,-34.32,34.32
18,102,0,-34.75,34.75
19,102,0,-35.75,35.75
20,102,0,-36.05,36.05
21,102,0,-36.7,36.7
22,102,0,-37.79,37.79
23,102,0,-37.5,37.5
24,102,0,-37.13,37.13
25,102,0,-37.06,37.06
0,103,0,2.6,-2.6
1,103,0,0.88,-0.88
2,103,0,0.2,-0.2
3,103,0,-1.34,1.34
4,103,0,-2.74,2.74
5,103,0,-4.73,4.73
6,103,0,-8.12,8.12
7,103,0,-11.64,11.64
8,103,0,-14.19,14.19
9,103,0,-16.43,16.43
10,103,0,-18.93,18.93
11,103,0,-20.83,20.83
12,103,0,-22.11,22.11
13,103,0,-24.92,24.92
14,103,0,-26.76,26.76
15,103,0,-29.66,29.66
16,103,0,-32.19,32.19
17,103,0,-32.1,32.1
18,103,0,-34.03,34.03
19,103,0,-32.35,32.35
20,103,0,-33.41,33.41
21,103,0,-34.47,34.47
22,103,0,-35.74,35.74
23,103,0,-35.47,35.47
24,103,0,-35.51,35.51
25,103,0,-35.04,35.04
0,104,0,6.43,-6.43
1,104,0,5.3,-5.3
2,104,0,4.02,-4.02
3,104,0,2.17,-2.17
4,104,0,-0.19,0.19
5,104,0,-2.33,2.33
6,104,0,-5.92,5.92
7,104,0,-8.43,8.43
8,104,0,-10.43,10.43
9,104,0,-12.92,12.92
10,104,0,-15.33,15.33
11,104,0,-17.18,17.18
12,104,0,-19.75,19.75
13,104,0,-22.5,22.5
14,104,0,-23.81,23.81
15,104,0,-27.14,27.14
16,104,0,-29.37,29.37
17,104,0,-29.38,29.38
18,104,0,-32.08,32.08
19,104,0,-29.94,29.94
20,104,0,-31.21,31.21
21,104,0,-33.04,33.04
22,104,0,-32.89,32.89
23,104,0,-34.37,34.37
24,104,0,-33.8,33.8
25,104,0,-33.75,33.75
0,105,0,10.37,-10.37
1,105,0,8.88,-8.88
2,105,0,7.74,-7.74
3,105,0,5.81,-5.81
4,105,0,2.72,-2.72
5,105,0,0.01,-0.01
6,105,0,-2.57,2.57
7,105,0,-4.72,4.72
8,105,0,-6.88,6.88
9,105,0,-9.69,9.69
10,105,0,-12.2,12.2
11,105,0,-14.9,14.9
12,105,0,-16.49,16.49
13,105,0,-18.6,18.6
14,105,0,-20.51,20.51
15,105,0,-23.5,23.5
16,105,0,-25.94,25.94
17,105,0,-27.67,27.67
18,105,0,-27.86,27.86
19,105,0,-28.83,28.83
20,105,0,-28.62,28.62
21,105,0,-30.73,30.73
22,105,0,-32.98,32.98
23,105,0,-32.99,32.99
24,105,0,-33.06,33.06
25,105,0,-34.04,34.04
0,106,0,13.31,-13.31
1,106,0,12.23,-12.23
2,106,0,10.89,-10.89
3,106,0,9,-9
4,106,0,6.12,-6.12
5,106,0,3.81,-3.81
6,106,0,2.03,-2.03
7,106,0,-0.26,0.26
8,106,0,-3.49,3.49
9,106,0,-6.26,6.26
10,106,0,-8.28,8.28
11,106,0,-10.46,10.46
12,106,0,-12.54,12.54
13,106,0,-14.58,14.58
14,106,0,-16.45,16.45
15,106,0,-19.5,19.5
16,106,0,-21.56,21.56
17,106,0,-23.19,23.19
18,106,0,-24.92,24.92
19,106,0,-27.01,27.01
20,106,0,-28.14,28.14
21,106,0,-30.53,30.53
22,106,0,-31,31
23,106,0,-30.99,30.99
24,106,0,-32.39,32.39
25,106,0,-33.6,33.6
0,107,0,17.29,-17.29
1,107,0,16.18,-16.18
2,107,0,15.01,-15.01
3,107,0,13.19,-13.19
4,107,0,10.58,-10.58
5,107,0,7.61,-7.61
6,107,0,5.49,-5.49
7,107,0,3.13,-3.13
8,107,0,0.63,-0.63
9,107,0,-1.88,1.88
10,107,0,-4.79,4.79
11,107,0,-6.1,6.1
12,107,0,-7.89,7.89
13,107,0,-10.27,10.27
14,107,0,-12.61,12.61
15,107,0,-15.22,15.22
16,107,0,-16.59,16.59
17,107,0,-19.87,19.87
18,107,0,-23.41,23.41
19,107,0,-25.5,25.5
20,107,0,-26.78,26.78
21,107,0,-27.4,27.4
22,107,0,-28.59,28.59
23,107,0,-29.64,29.64
24,107,0,-30.59,30.59
25,107,0,-31.53,31.53
0,108,0,20.8,-20.8
1,108,0,20.14,-20.14
2,108,0,18.17,-18.17
3,108,0,16.73,-16.73
4,108,0,14.86,-14.86
5,108,0,12.49,-12.49
6,108,0,9.98,-9.98
7,108,0,6.87,-6.87
8,108,0,3.94,-3.94
9,108,0,2.51,-2.51
10,108,0,-0.76,0.76
11,108,0,-2.08,2.08
12,108,0,-2.24,2.24
13,108,0,-5.54,5.54
14,108,0,-7.54,7.54
15,108,0,-8.93,8.93
16,108,0,-13.42,13.42
17,108,0,-17.76,17.76
18,108,0,-20.06,20.06
19,108,0,-22.12,22.12
20,108,0,-24.59,24.59
21,108,0,-25.09,25.09
22,108,0,-25.9,25.9
23,108,0,-27.62,27.62
24,108,0,-28.58,28.58
25,108,0,-29.67,29.67
0,109,0,25.19,-25.19
1,109,0,23.77,-23.77
